0 $F,0,"00:00:00","11:49:52","00:00:00","      "
1012 $F,0,"00:00:00","11:49:53","00:00:00","      "
1998 $F,0,"00:00:00","11:49:54","00:00:00","      "
3036 $I,"11:49:55","20 Apr 18"
3037 $I,"11:49:55","20 Apr 18"
3038 $I,"11:49:55","20 Apr 18"
3039 $F,9999,"00:00:00","11:49:55","00:00:00","      "
3040 $B,78,"Juniors men 200 Dobbin 1"
3041 $E,"TRACKNAME","Arena Geisingen"
3041 $E,"TRACKLENGTH","0.200"
3041 $B,78,"Juniors men 200 Dobbin 1"
3042 $E,"TRACKNAME","Arena Geisingen"
3042 $E,"TRACKLENGTH","0.200"
3044 $C,1,"Juniors men"
275441 $SP,54,"756",0,"00:00:00",0
275441 $SP,36,"731",0,"00:00:00",0
275442 $SP,43,"739",0,"00:00:00",0
275442 $SP,46,"745",0,"00:00:00",0
275442 $SP,42,"738",0,"00:00:00",0
275443 $SP,29,"722",0,"00:00:00",0
275443 $SP,55,"758",0,"00:00:00",0
275444 $SP,44,"740",0,"00:00:00",0
275444 $SP,37,"732",0,"00:00:00",0
275445 $SP,26,"718",0,"00:00:00",0
275445 $SP,25,"716",0,"00:00:00",0
275446 $SP,31,"725",0,"00:00:00",0
275446 $SP,39,"735",0,"00:00:00",0
275447 $SP,52,"753",0,"00:00:00",0
275447 $SP,48,"749",0,"00:00:00",0
275447 $SP,30,"724",0,"00:00:00",0
275448 $SP,50,"751",0,"00:00:00",0
275448 $SP,24,"715",0,"00:00:00",0
275449 $SP,49,"750",0,"00:00:00",0
275449 $SP,47,"747",0,"00:00:00",0
275450 $SP,28,"721",0,"00:00:00",0
275451 $SP,27,"720",0,"00:00:00",0
275451 $SP,51,"752",0,"00:00:00",0
275452 $SP,38,"734",0,"00:00:00",0
275452 $SP,53,"755",0,"00:00:00",0
275453 $SR,24,"807",,"00:00:00",0
275453 $SR,25,"728",,"00:00:00",0
275985 $F,9999,"00:00:00","11:54:28","00:04:32","Green "
277000 $F,9999,"00:00:00","11:54:29","00:04:34","Green "
278000 $F,9999,"00:00:00","11:54:30","00:04:34","Green "
278996 $F,9999,"00:00:00","11:54:31","00:04:35","Green "
279499 $J,"743","00:00:15.376","00:04:36.115"
279542 $G,22,"743",1,"00:04:36.115"
279543 $SR,22,"743",1,"00:00:15.376",46826
279544 $H,10,"743",1,"00:00:15.376"
279545 $SP,10,"743",1,"00:00:15.376",46826
279594 $F,9999,"00:00:00","11:54:31","00:04:36","Green "
279804 $H,16,"780",1,"00:00:15.738"
279848 $H,21,"785",1,"00:00:16.481"
279849 $H,12,"757",1,"00:00:15.412"
279850 $H,19,"746",1,"00:00:15.812"
279851 $H,20,"804",1,"00:00:16.366"
279851 $H,13,"782",1,"00:00:15.498"
279852 $H,18,"797",1,"00:00:15.793"
279853 $H,15,"717",1,"00:00:15.642"
279854 $H,11,"733",1,"00:00:15.394"
279855 $H,17,"766",1,"00:00:15.768"
279857 $H,22,"795",1,"00:00:16.709"
279858 $H,14,"765",1,"00:00:15.502"
279859 $SP,16,"780",1,"00:00:15.738",45749
279859 $SP,21,"785",1,"00:00:16.481",43686
279860 $SP,12,"757",1,"00:00:15.412",46716
279861 $SP,19,"746",1,"00:00:15.812",45535
279862 $SP,20,"804",1,"00:00:16.366",43993
279863 $SP,13,"782",1,"00:00:15.498",46457
279864 $SP,18,"797",1,"00:00:15.793",45589
279865 $SP,15,"717",1,"00:00:15.642",46029
279866 $SP,11,"733",1,"00:00:15.394",46771
279866 $SP,17,"766",1,"00:00:15.768",45662
279867 $SP,22,"795",1,"00:00:16.709",43090
279868 $SP,14,"765",1,"00:00:15.502",46445
279991 $F,9999,"00:00:00","11:54:32","00:04:36","Green "
280990 $F,9999,"00:00:00","11:54:33","00:04:37","Green "
282002 $F,9999,"00:00:00","11:54:34","00:04:38","Green "
282241 $F,9999,"00:00:00","11:54:34","00:04:39","Green "
282999 $F,9999,"00:00:00","11:54:35","00:04:39","Green "
283994 $F,9999,"00:00:00","11:54:36","00:04:40","Green "
284983 $F,9999,"00:00:00","11:54:37","00:04:41","Green "
285983 $F,9999,"00:00:00","11:54:38","00:04:42","Green "
286451 $J,"730","00:00:00.000","00:04:42.800"
286492 $G,24,"730",,"00:04:42.800"
286493 $SR,24,"730",,"00:00:00",0
286494 $H,24,"730",0,"00:00:00"
286495 $SP,24,"730",0,"00:00:00",0
286797 $G,25,"807",,"00:00:00"
286836 $G,26,"728",,"00:00:00"
286837 $H,35,"728",0,"00:00:00"
286837 $H,33,"726",0,"00:00:00"
286838 $H,34,"727",0,"00:00:00"
286838 $H,30,"722",0,"00:00:00"
286839 $H,27,"718",0,"00:00:00"
286839 $H,26,"716",0,"00:00:00"
286840 $H,32,"725",0,"00:00:00"
286840 $H,31,"724",0,"00:00:00"
286841 $H,25,"715",0,"00:00:00"
286842 $H,29,"721",0,"00:00:00"
286842 $H,28,"720",0,"00:00:00"
286844 $SP,35,"728",0,"00:00:00",0
286845 $SP,33,"726",0,"00:00:00",0
286845 $SP,34,"727",0,"00:00:00",0
286846 $SP,30,"722",0,"00:00:00",0
286846 $SP,27,"718",0,"00:00:00",0
286847 $SP,26,"716",0,"00:00:00",0
286848 $SP,32,"725",0,"00:00:00",0
286848 $SP,31,"724",0,"00:00:00",0
286849 $SP,25,"715",0,"00:00:00",0
286849 $SP,29,"721",0,"00:00:00",0
286850 $SP,28,"720",0,"00:00:00",0
286850 $SR,25,"807",,"00:00:00",0
286851 $SR,26,"728",,"00:00:00",0
287011 $F,9999,"00:00:00","11:54:39","00:04:44","Green "
287997 $F,9999,"00:00:00","11:54:40","00:04:44","Green "
288993 $F,9999,"00:00:00","11:54:41","00:04:45","Green "
289509 $F,9999,"00:00:00","11:54:41","00:04:46","Green "
289552 $J,"759","00:00:14.490","00:04:45.894"
289553 $G,23,"759",1,"00:04:45.894"
289554 $SR,23,"759",1,"00:00:14.490",49689
289556 $H,1,"759",1,"00:00:14.490"
289556 $SP,1,"759",1,"00:00:14.490",49689
289792 $H,17,"780",1,"00:00:15.738"
289834 $H,22,"785",1,"00:00:16.481"
289835 $H,13,"757",1,"00:00:15.412"
289836 $H,6,"741",1,"00:00:14.792"
289837 $H,10,"761",1,"00:00:15.327"
289838 $H,20,"746",1,"00:00:15.812"
289839 $H,21,"804",1,"00:00:16.366"
289840 $H,14,"782",1,"00:00:15.498"
289841 $H,19,"797",1,"00:00:15.793"
289842 $H,7,"754",1,"00:00:14.984"
289843 $H,8,"762",1,"00:00:15.087"
289845 $H,4,"800",1,"00:00:14.728"
289846 $H,16,"717",1,"00:00:15.642"
289847 $H,5,"723",1,"00:00:14.740"
289848 $H,3,"729",1,"00:00:14.700"
289849 $H,2,"764",1,"00:00:14.574"
289850 $H,12,"733",1,"00:00:15.394"
289851 $H,18,"766",1,"00:00:15.768"
289852 $H,23,"795",1,"00:00:16.709"
289852 $H,9,"714",1,"00:00:15.191"
289853 $H,15,"765",1,"00:00:15.502"
289854 $H,11,"743",1,"00:00:15.376"
289855 $SP,17,"780",1,"00:00:15.738",45749
289856 $SP,22,"785",1,"00:00:16.481",43686
289857 $SP,13,"757",1,"00:00:15.412",46716
289858 $SP,6,"741",1,"00:00:14.792",48674
289859 $SP,10,"761",1,"00:00:15.327",46975
289860 $SP,20,"746",1,"00:00:15.812",45535
289860 $SP,21,"804",1,"00:00:16.366",43993
289861 $SP,14,"782",1,"00:00:15.498",46457
289862 $SP,19,"797",1,"00:00:15.793",45589
289863 $SP,7,"754",1,"00:00:14.984",48051
289864 $SP,8,"762",1,"00:00:15.087",47723
289864 $SP,4,"800",1,"00:00:14.728",48886
289865 $SP,16,"717",1,"00:00:15.642",46029
289865 $SP,5,"723",1,"00:00:14.740",48846
289866 $SP,3,"729",1,"00:00:14.700",48979
289866 $SP,2,"764",1,"00:00:14.574",49403
289867 $SP,12,"733",1,"00:00:15.394",46771
289867 $SP,18,"766",1,"00:00:15.768",45662
289867 $SP,23,"795",1,"00:00:16.709",43090
289868 $SP,9,"714",1,"00:00:15.191",47396
289868 $SP,15,"765",1,"00:00:15.502",46445
289869 $SP,11,"743",1,"00:00:15.376",46826
290003 $F,9999,"00:00:00","11:54:42","00:04:46","Green "
290989 $F,9999,"00:00:00","11:54:43","00:04:47","Green "
291992 $F,9999,"00:00:00","11:54:44","00:04:48","Green "
292985 $F,9999,"00:00:00","11:54:45","00:04:49","Green "
293990 $F,9999,"00:00:00","11:54:46","00:04:50","Green "
294980 $F,9999,"00:00:00","11:54:47","00:04:51","Green "
295994 $F,9999,"00:00:00","11:54:48","00:04:53","Green "
296495 $J,"726","00:00:00.000","00:04:52.871"
296540 $G,25,"726",,"00:04:52.871"
296541 $SR,25,"726",,"00:00:00",0
296542 $H,25,"726",0,"00:00:00"
296542 $SP,25,"726",0,"00:00:00",0
296802 $G,26,"807",,"00:00:00"
296843 $G,27,"728",,"00:00:00"
296843 $H,31,"722",0,"00:00:00"
296844 $H,28,"718",0,"00:00:00"
296846 $H,27,"716",0,"00:00:00"
296847 $H,33,"725",0,"00:00:00"
296848 $H,32,"724",0,"00:00:00"
296848 $H,26,"715",0,"00:00:00"
296849 $H,30,"721",0,"00:00:00"
296850 $H,29,"720",0,"00:00:00"
296851 $SP,31,"722",0,"00:00:00",0
296852 $SP,28,"718",0,"00:00:00",0
296853 $SP,27,"716",0,"00:00:00",0
296853 $SP,33,"725",0,"00:00:00",0
296855 $SP,32,"724",0,"00:00:00",0
296856 $SP,26,"715",0,"00:00:00",0
296856 $SP,30,"721",0,"00:00:00",0
296857 $SP,29,"720",0,"00:00:00",0
296858 $SR,26,"807",,"00:00:00",0
296859 $SR,27,"728",,"00:00:00",0
296989 $F,9999,"00:00:00","11:54:49","00:04:54","Green "
297988 $F,9999,"00:00:00","11:54:50","00:04:54","Green "
298987 $F,9999,"00:00:00","11:54:51","00:04:55","Green "
299984 $F,9999,"00:00:00","11:54:52","00:04:56","Green "
300988 $F,9999,"00:00:00","11:54:53","00:04:57","Green "
301937 $J,"730","00:00:15.479","00:04:58.279"
301982 $G,24,"730",1,"00:04:58.279"
301983 $SR,24,"730",1,"00:00:15.479",46514
301984 $H,14,"730",1,"00:00:15.479"
301985 $SP,14,"730",1,"00:00:15.479",46514
302029 $F,9999,"00:00:00","11:54:54","00:04:58","Green "
302194 $H,18,"780",1,"00:00:15.738"
302235 $H,23,"785",1,"00:00:16.481"
302236 $H,21,"746",1,"00:00:15.812"
302237 $H,22,"804",1,"00:00:16.366"
302238 $H,15,"782",1,"00:00:15.498"
302240 $H,20,"797",1,"00:00:15.793"
302241 $H,17,"717",1,"00:00:15.642"
302242 $H,19,"766",1,"00:00:15.768"
302243 $H,24,"795",1,"00:00:16.709"
302243 $H,16,"765",1,"00:00:15.502"
302244 $SP,18,"780",1,"00:00:15.738",45749
302245 $SP,23,"785",1,"00:00:16.481",43686
302246 $SP,21,"746",1,"00:00:15.812",45535
302247 $SP,22,"804",1,"00:00:16.366",43993
302250 $SP,15,"782",1,"00:00:15.498",46457
302251 $SP,20,"797",1,"00:00:15.793",45589
302252 $SP,17,"717",1,"00:00:15.642",46029
302253 $SP,19,"766",1,"00:00:15.768",45662
302254 $SP,24,"795",1,"00:00:16.709",43090
302255 $SP,16,"765",1,"00:00:15.502",46445
302989 $F,9999,"00:00:00","11:54:55","00:04:59","Green "
303997 $F,9999,"00:00:00","11:54:56","00:05:00","Green "
304985 $F,9999,"00:00:00","11:54:57","00:05:01","Green "
306011 $F,9999,"00:00:00","11:54:58","00:05:03","Green "
306996 $F,9999,"00:00:00","11:54:59","00:05:04","Green "
307971 $J,"793","00:00:00.000","00:05:04.595"
308014 $G,26,"793",,"00:05:04.595"
308017 $SR,26,"793",,"00:00:00",0
308019 $H,26,"793",0,"00:00:00"
308022 $SP,26,"793",0,"00:00:00",0
308022 $F,9999,"00:00:00","11:55:00","00:05:04","Green "
308201 $G,27,"807",,"00:00:00"
308202 $G,28,"728",,"00:00:00"
308204 $H,36,"728",0,"00:00:00"
308205 $H,41,"736",0,"00:00:00"
308207 $H,63,"771",0,"00:00:00"
308208 $H,68,"776",0,"00:00:00"
308209 $H,74,"784",0,"00:00:00"
308210 $H,46,"744",0,"00:00:00"
308211 $H,73,"783",0,"00:00:00"
308212 $H,35,"727",0,"00:00:00"
308213 $H,42,"737",0,"00:00:00"
308215 $H,55,"756",0,"00:00:00"
308216 $H,37,"731",0,"00:00:00"
308217 $H,61,"769",0,"00:00:00"
308218 $H,44,"739",0,"00:00:00"
308220 $H,76,"787",0,"00:00:00"
308221 $H,60,"768",0,"00:00:00"
308223 $H,47,"745",0,"00:00:00"
308224 $H,65,"773",0,"00:00:00"
308225 $H,64,"772",0,"00:00:00"
308225 $H,43,"738",0,"00:00:00"
308226 $H,32,"722",0,"00:00:00"
308226 $H,56,"758",0,"00:00:00"
308227 $H,59,"767",0,"00:00:00"
308228 $H,45,"740",0,"00:00:00"
308228 $H,38,"732",0,"00:00:00"
308229 $H,29,"718",0,"00:00:00"
308229 $H,75,"786",0,"00:00:00"
308230 $H,28,"716",0,"00:00:00"
308231 $H,78,"789",0,"00:00:00"
308232 $H,80,"791",0,"00:00:00"
308232 $H,62,"770",0,"00:00:00"
308233 $H,72,"781",0,"00:00:00"
308234 $H,34,"725",0,"00:00:00"
308234 $H,40,"735",0,"00:00:00"
308235 $H,53,"753",0,"00:00:00"
308235 $H,49,"749",0,"00:00:00"
308236 $H,33,"724",0,"00:00:00"
308237 $H,81,"792",0,"00:00:00"
308237 $H,51,"751",0,"00:00:00"
308238 $H,67,"775",0,"00:00:00"
308239 $H,27,"715",0,"00:00:00"
308239 $H,69,"777",0,"00:00:00"
308240 $H,71,"779",0,"00:00:00"
308240 $H,79,"790",0,"00:00:00"
308241 $H,50,"750",0,"00:00:00"
308242 $H,66,"774",0,"00:00:00"
308242 $H,48,"747",0,"00:00:00"
308243 $H,57,"760",0,"00:00:00"
308243 $H,58,"763",0,"00:00:00"
308244 $H,31,"721",0,"00:00:00"
308244 $H,30,"720",0,"00:00:00"
308245 $H,52,"752",0,"00:00:00"
308246 $H,39,"734",0,"00:00:00"
308246 $H,77,"788",0,"00:00:00"
308247 $H,54,"755",0,"00:00:00"
308247 $H,70,"778",0,"00:00:00"
308248 $SP,36,"728",0,"00:00:00",0
308249 $SP,41,"736",0,"00:00:00",0
308249 $SP,63,"771",0,"00:00:00",0
308250 $SP,68,"776",0,"00:00:00",0
308250 $SP,74,"784",0,"00:00:00",0
308251 $SP,46,"744",0,"00:00:00",0
308252 $SP,73,"783",0,"00:00:00",0
308253 $SP,35,"727",0,"00:00:00",0
308254 $SP,42,"737",0,"00:00:00",0
308254 $SP,55,"756",0,"00:00:00",0
308255 $SP,37,"731",0,"00:00:00",0
308255 $SP,61,"769",0,"00:00:00",0
308256 $SP,44,"739",0,"00:00:00",0
308257 $SP,60,"768",0,"00:00:00",0
308257 $SP,47,"745",0,"00:00:00",0
308257 $SP,65,"773",0,"00:00:00",0
308258 $SP,64,"772",0,"00:00:00",0
308258 $SP,43,"738",0,"00:00:00",0
308258 $SP,32,"722",0,"00:00:00",0
308259 $SP,56,"758",0,"00:00:00",0
308259 $SP,59,"767",0,"00:00:00",0
308259 $SP,45,"740",0,"00:00:00",0
308259 $SP,38,"732",0,"00:00:00",0
308260 $SP,29,"718",0,"00:00:00",0
308260 $SP,75,"786",0,"00:00:00",0
308260 $SP,28,"716",0,"00:00:00",0
308261 $SP,62,"770",0,"00:00:00",0
308261 $SP,72,"781",0,"00:00:00",0
308262 $SP,34,"725",0,"00:00:00",0
308262 $SP,40,"735",0,"00:00:00",0
308262 $SP,53,"753",0,"00:00:00",0
308263 $SP,49,"749",0,"00:00:00",0
308263 $SP,33,"724",0,"00:00:00",0
308263 $SP,51,"751",0,"00:00:00",0
308263 $SP,67,"775",0,"00:00:00",0
308264 $SP,27,"715",0,"00:00:00",0
308264 $SP,69,"777",0,"00:00:00",0
308264 $SP,71,"779",0,"00:00:00",0
308264 $SP,50,"750",0,"00:00:00",0
308265 $SP,66,"774",0,"00:00:00",0
308265 $SP,48,"747",0,"00:00:00",0
308265 $SP,57,"760",0,"00:00:00",0
308265 $SP,58,"763",0,"00:00:00",0
308266 $SP,31,"721",0,"00:00:00",0
308266 $SP,30,"720",0,"00:00:00",0
308266 $SP,52,"752",0,"00:00:00",0
308267 $SP,39,"734",0,"00:00:00",0
308267 $SP,54,"755",0,"00:00:00",0
308267 $SP,70,"778",0,"00:00:00",0
308267 $SR,27,"807",,"00:00:00",0
308268 $SR,28,"728",,"00:00:00",0
309014 $F,9999,"00:00:00","11:55:01","00:05:05","Green "
310009 $F,9999,"00:00:00","11:55:02","00:05:06","Green "
311008 $F,9999,"00:00:00","11:55:03","00:05:07","Green "
312006 $F,9999,"00:00:00","11:55:04","00:05:08","Green "
312505 $J,"726","00:00:15.960","00:05:08.831"
312554 $G,25,"726",1,"00:05:08.831"
312555 $SR,25,"726",1,"00:00:15.960",45112
312556 $H,22,"726",1,"00:00:15.960"
312557 $SP,22,"726",1,"00:00:15.960",45112
312803 $H,24,"785",1,"00:00:16.481"
312849 $H,23,"804",1,"00:00:16.366"
312850 $H,25,"795",1,"00:00:16.709"
312851 $SP,24,"785",1,"00:00:16.481",43686
312852 $SP,23,"804",1,"00:00:16.366",43993
312853 $SP,25,"795",1,"00:00:16.709",43090
313006 $F,9999,"00:00:00","11:55:05","00:05:09","Green "
313990 $F,9999,"00:00:00","11:55:06","00:05:10","Green "
314992 $F,9999,"00:00:00","11:55:07","00:05:11","Green "
316018 $F,9999,"00:00:00","11:55:08","00:05:13","Green "
317007 $F,9999,"00:00:00","11:55:09","00:05:14","Green "
317998 $F,9999,"00:00:00","11:55:10","00:05:14","Green "
318039 $J,"736","00:00:00.000","00:05:14.393"
318040 $G,27,"736",,"00:05:14.393"
318042 $SR,27,"736",,"00:00:00",0
318043 $H,27,"736",0,"00:00:00"
318045 $SP,27,"736",0,"00:00:00",0
318402 $G,28,"807",,"00:00:00"
318444 $G,29,"728",,"00:00:00"
318445 $H,37,"728",0,"00:00:00"
318446 $H,36,"727",0,"00:00:00"
318447 $H,38,"731",0,"00:00:00"
318448 $H,33,"722",0,"00:00:00"
318449 $H,39,"732",0,"00:00:00"
318450 $H,30,"718",0,"00:00:00"
318451 $H,29,"716",0,"00:00:00"
318452 $H,35,"725",0,"00:00:00"
318454 $H,41,"735",0,"00:00:00"
318455 $H,34,"724",0,"00:00:00"
318456 $H,28,"715",0,"00:00:00"
318457 $H,32,"721",0,"00:00:00"
318458 $H,31,"720",0,"00:00:00"
318459 $H,40,"734",0,"00:00:00"
318461 $SP,37,"728",0,"00:00:00",0
318462 $SP,36,"727",0,"00:00:00",0
318463 $SP,38,"731",0,"00:00:00",0
318464 $SP,33,"722",0,"00:00:00",0
318465 $SP,39,"732",0,"00:00:00",0
318466 $SP,30,"718",0,"00:00:00",0
318468 $SP,29,"716",0,"00:00:00",0
318469 $SP,35,"725",0,"00:00:00",0
318470 $SP,41,"735",0,"00:00:00",0
318472 $SP,34,"724",0,"00:00:00",0
318473 $SP,28,"715",0,"00:00:00",0
318474 $SP,32,"721",0,"00:00:00",0
318475 $SP,31,"720",0,"00:00:00",0
318476 $SP,40,"734",0,"00:00:00",0
318477 $SR,28,"807",,"00:00:00",0
318478 $SR,29,"728",,"00:00:00",0
318995 $F,9999,"00:00:00","11:55:11","00:05:15","Green "
320008 $F,9999,"00:00:00","11:55:12","00:05:16","Green "
320991 $F,9999,"00:00:00","11:55:13","00:05:17","Green "
321991 $F,9999,"00:00:00","11:55:14","00:05:18","Green "
322995 $F,9999,"00:00:00","11:55:15","00:05:20","Green "
323392 $J,"793","00:00:15.365","00:05:19.960"
323433 $G,26,"793",1,"00:05:19.960"
323434 $SR,26,"793",1,"00:00:15.365",46859
323435 $H,11,"793",1,"00:00:15.365"
323436 $SP,11,"793",1,"00:00:15.365",46859
323596 $H,19,"780",1,"00:00:15.738"
323638 $H,25,"785",1,"00:00:16.481"
323639 $H,14,"757",1,"00:00:15.412"
323640 $H,22,"746",1,"00:00:15.812"
323641 $H,24,"804",1,"00:00:16.366"
323642 $H,16,"782",1,"00:00:15.498"
323643 $H,21,"797",1,"00:00:15.793"
323644 $H,18,"717",1,"00:00:15.642"
323645 $H,13,"733",1,"00:00:15.394"
323645 $H,20,"766",1,"00:00:15.768"
323646 $H,26,"795",1,"00:00:16.709"
323647 $H,17,"765",1,"00:00:15.502"
323648 $H,12,"743",1,"00:00:15.376"
323649 $H,15,"730",1,"00:00:15.479"
323650 $H,23,"726",1,"00:00:15.960"
323654 $SP,19,"780",1,"00:00:15.738",45749
323656 $SP,25,"785",1,"00:00:16.481",43686
323657 $SP,14,"757",1,"00:00:15.412",46716
323658 $SP,22,"746",1,"00:00:15.812",45535
323659 $SP,24,"804",1,"00:00:16.366",43993
323660 $SP,16,"782",1,"00:00:15.498",46457
323661 $SP,21,"797",1,"00:00:15.793",45589
323662 $SP,18,"717",1,"00:00:15.642",46029
323663 $SP,13,"733",1,"00:00:15.394",46771
323664 $SP,20,"766",1,"00:00:15.768",45662
323664 $SP,26,"795",1,"00:00:16.709",43090
323665 $SP,17,"765",1,"00:00:15.502",46445
323666 $SP,12,"743",1,"00:00:15.376",46826
323667 $SP,15,"730",1,"00:00:15.479",46514
323669 $SP,23,"726",1,"00:00:15.960",45112
323981 $F,9999,"00:00:00","11:55:16","00:05:21","Green "
324992 $F,9999,"00:00:00","11:55:17","00:05:21","Green "
325998 $F,9999,"00:00:00","11:55:18","00:05:23","Green "
326993 $F,9999,"00:00:00","11:55:19","00:05:24","Green "
328000 $F,9999,"00:00:00","11:55:20","00:05:25","Green "
328990 $F,9999,"00:00:00","11:55:21","00:05:26","Green "
329835 $J,"771","00:00:00.000","00:05:26.198"
329876 $G,28,"771",,"00:05:26.198"
329877 $SR,28,"771",,"00:00:00",0
329877 $H,28,"771",0,"00:00:00"
329878 $SP,28,"771",0,"00:00:00",0
329999 $F,9999,"00:00:00","11:55:22","00:05:27","Green "
330189 $G,29,"807",,"00:00:00"
330190 $G,30,"728",,"00:00:00"
330191 $H,38,"728",0,"00:00:00"
330192 $H,47,"744",0,"00:00:00"
330193 $H,37,"727",0,"00:00:00"
330193 $H,43,"737",0,"00:00:00"
330194 $H,56,"756",0,"00:00:00"
330195 $H,39,"731",0,"00:00:00"
330196 $H,62,"769",0,"00:00:00"
330197 $H,45,"739",0,"00:00:00"
330198 $H,61,"768",0,"00:00:00"
330199 $H,48,"745",0,"00:00:00"
330200 $H,44,"738",0,"00:00:00"
330201 $H,34,"722",0,"00:00:00"
330202 $H,57,"758",0,"00:00:00"
330204 $H,60,"767",0,"00:00:00"
330205 $H,46,"740",0,"00:00:00"
330206 $H,40,"732",0,"00:00:00"
330207 $H,31,"718",0,"00:00:00"
330208 $H,30,"716",0,"00:00:00"
330209 $H,63,"770",0,"00:00:00"
330209 $H,36,"725",0,"00:00:00"
330210 $H,42,"735",0,"00:00:00"
330211 $H,54,"753",0,"00:00:00"
330212 $H,50,"749",0,"00:00:00"
330213 $H,35,"724",0,"00:00:00"
330214 $H,52,"751",0,"00:00:00"
330214 $H,29,"715",0,"00:00:00"
330214 $H,51,"750",0,"00:00:00"
330215 $H,49,"747",0,"00:00:00"
330215 $H,58,"760",0,"00:00:00"
330216 $H,59,"763",0,"00:00:00"
330216 $H,33,"721",0,"00:00:00"
330216 $H,32,"720",0,"00:00:00"
330217 $H,53,"752",0,"00:00:00"
330217 $H,41,"734",0,"00:00:00"
330217 $H,55,"755",0,"00:00:00"
330217 $SP,38,"728",0,"00:00:00",0
330218 $SP,47,"744",0,"00:00:00",0
330218 $SP,37,"727",0,"00:00:00",0
330218 $SP,43,"737",0,"00:00:00",0
330219 $SP,56,"756",0,"00:00:00",0
330219 $SP,39,"731",0,"00:00:00",0
330219 $SP,62,"769",0,"00:00:00",0
330219 $SP,45,"739",0,"00:00:00",0
330220 $SP,61,"768",0,"00:00:00",0
330220 $SP,48,"745",0,"00:00:00",0
330220 $SP,44,"738",0,"00:00:00",0
330221 $SP,34,"722",0,"00:00:00",0
330221 $SP,57,"758",0,"00:00:00",0
330221 $SP,60,"767",0,"00:00:00",0
330221 $SP,46,"740",0,"00:00:00",0
330221 $SP,40,"732",0,"00:00:00",0
330222 $SP,31,"718",0,"00:00:00",0
330222 $SP,30,"716",0,"00:00:00",0
330222 $SP,63,"770",0,"00:00:00",0
330223 $SP,36,"725",0,"00:00:00",0
330224 $SP,42,"735",0,"00:00:00",0
330224 $SP,54,"753",0,"00:00:00",0
330224 $SP,50,"749",0,"00:00:00",0
330224 $SP,35,"724",0,"00:00:00",0
330225 $SP,52,"751",0,"00:00:00",0
330241 $SP,29,"715",0,"00:00:00",0
330242 $SP,51,"750",0,"00:00:00",0
330242 $SP,49,"747",0,"00:00:00",0
330242 $SP,58,"760",0,"00:00:00",0
330243 $SP,59,"763",0,"00:00:00",0
330243 $SP,33,"721",0,"00:00:00",0
330243 $SP,32,"720",0,"00:00:00",0
330243 $SP,53,"752",0,"00:00:00",0
330244 $SP,41,"734",0,"00:00:00",0
330244 $SP,55,"755",0,"00:00:00",0
330244 $SR,29,"807",,"00:00:00",0
330244 $SR,30,"728",,"00:00:00",0
330994 $F,9999,"00:00:00","11:55:23","00:05:28","Green "
331994 $F,9999,"00:00:00","11:55:24","00:05:29","Green "
332992 $F,9999,"00:00:00","11:55:25","00:05:30","Green "
333398 $J,"736","00:00:15.377","00:05:29.770"
333441 $G,27,"736",1,"00:05:29.770"
333442 $SR,27,"736",1,"00:00:15.377",46823
333442 $H,13,"736",1,"00:00:15.377"
333443 $SP,13,"736",1,"00:00:15.377",46823
333600 $H,20,"780",1,"00:00:15.738"
333642 $H,26,"785",1,"00:00:16.481"
333643 $H,15,"757",1,"00:00:15.412"
333644 $H,23,"746",1,"00:00:15.812"
333645 $H,25,"804",1,"00:00:16.366"
333646 $H,17,"782",1,"00:00:15.498"
333646 $H,22,"797",1,"00:00:15.793"
333648 $H,19,"717",1,"00:00:15.642"
333649 $H,14,"733",1,"00:00:15.394"
333651 $H,21,"766",1,"00:00:15.768"
333652 $H,27,"795",1,"00:00:16.709"
333654 $H,18,"765",1,"00:00:15.502"
333655 $H,16,"730",1,"00:00:15.479"
333655 $H,24,"726",1,"00:00:15.960"
333656 $SP,20,"780",1,"00:00:15.738",45749
333657 $SP,26,"785",1,"00:00:16.481",43686
333658 $SP,15,"757",1,"00:00:15.412",46716
333659 $SP,23,"746",1,"00:00:15.812",45535
333660 $SP,25,"804",1,"00:00:16.366",43993
333661 $SP,17,"782",1,"00:00:15.498",46457
333662 $SP,22,"797",1,"00:00:15.793",45589
333662 $SP,19,"717",1,"00:00:15.642",46029
333663 $SP,14,"733",1,"00:00:15.394",46771
333664 $SP,21,"766",1,"00:00:15.768",45662
333664 $SP,27,"795",1,"00:00:16.709",43090
333665 $SP,18,"765",1,"00:00:15.502",46445
333665 $SP,16,"730",1,"00:00:15.479",46514
333666 $SP,24,"726",1,"00:00:15.960",45112
333999 $F,9999,"00:00:00","11:55:26","00:05:30","Green "
334998 $F,9999,"00:00:00","11:55:27","00:05:31","Green "
336011 $F,9999,"00:00:00","11:55:28","00:05:33","Green "
337010 $F,9999,"00:00:00","11:55:29","00:05:34","Green "
338007 $F,9999,"00:00:00","11:55:30","00:05:35","Green "
339006 $F,9999,"00:00:00","11:55:31","00:05:36","Green "
340005 $F,9999,"00:00:00","11:55:32","00:05:37","Green "
340737 $J,"776","00:00:00.000","00:05:37.101"
340779 $G,29,"776",,"00:05:37.101"
340780 $SR,29,"776",,"00:00:00",0
340780 $H,29,"776",0,"00:00:00"
340780 $SP,29,"776",0,"00:00:00",0
